frame_id,steering_angle
1479425441182877835,0.019223
1479425441232704425,-0.00413783
1479425441282730750,0.000363704
1479425441332806714,-0.011353
1479425441382790272,0.00324725
1479425441432724303,0.013695
1479425441482746958,0.0154534
1479425441532802506,0.0227448
1479425441582725165,-0.000873024
1479425441632720892,-0.0125484
1479425441682732948,0.00866578
1479425441732800574,-0.0647302
1479425441782737331,-0.0858087
1479425441832816004,0.0154351
1479425441882830087,0.00645634
1479425441932849879,-0.102457
1479425441982783223,-0.0128968
1479425442032874172,-0.0641805
1479425442082758552,0.00285798
1479425442132852121,0.00786063
1479425442182761838,-0.0172001
1479425442232828524,-0.00763886
1479425442282862682,-0.110044
1479425442332893792,0.0191895
1479425442382858459,0.0161495
1479425442432797491,-0.0976155
1479425442482899263,0.0131679
1479425442532771570,0.0103976
1479425442582809345,0.00660121
1479425442632821093,-0.1482
1479425442682747552,0.0147917
1479425442732806572,0.0279171
1479425442782862182,0.0494202
1479425442832833025,0.0311178
1479425442882822631,0.0441472
1479425442932809867,0.0561432
1479425442982805056,0.0643744
1479425443032823520,0.057958
1479425443082812203,0.0738059
1479425443132827444,0.0316339
1479425443182854411,0.0648527
1479425443232861030,0.0272066
1479425443282879357,-0.0558963
1479425443332896491,-0.0623122
1479425443382879593,0.016
1479425443432903742,-0.00123529
1479425443483016593,-0.059953
1479425443533017775,0.0173594
1479425443582977575,0.0139011
1479425443632945821,-0.0152183
1479425443682982187,0.0145448
1479425443732869219,-0.0555587
1479425443782898808,0.0246213
1479425443833012205,0.0283794
1479425443882914607,-0.0848707
1479425443933132143,-0.0785383
1479425443983182782,-0.0399791
1479425444033115695,-0.0311837
1479425444083198332,-0.0704738
1479425444133127546,-0.054057
1479425444183146275,-0.0881679
1479425444233201168,-0.0660708
1479425444283138737,0.00389106
1479425444333229360,0.0114228
1479425444383185181,0.0169223
1479425444434593057,0.00664813
1479425444483190972,-0.0194346
1479425444533172421,-0.0346369
1479425444583259948,-0.0385547
1479425444633286162,0.0128901
1479425444683294213,0.0168966
1479425444733253036,0.00752364
1479425444783291032,-0.0484076
1479425444833288592,-0.0457703
1479425444883283220,-0.0566153
1479425444933328937,-0.0382669
1479425444983260437,-0.0483919
1479425445033271766,-0.0581437
1479425445083281310,-0.0590038
1479425445133336475,-0.0596484
1479425445183328558,-0.0751845
1479425445233404698,-0.0790275
1479425445283448582,-0.0886896
1479425445333367499,-0.0762614
1479425445383326348,-0.0671684
1479425445433499090,-0.0652935
1479425445483382125,-0.0684131
1479425445533489877,-0.062943
1479425445583437918,-0.0590712
1479425445633423016,-0.0484295
1479425445683329266,-0.0653664
1479425445733403939,-0.0702088
