frame_id,steering_angle
1479425441182877835,0.0195426
1479425441232704425,-0.022986
1479425441282730750,-0.00779385
1479425441332806714,-0.0217655
1479425441382790272,0.0293066
1479425441432724303,0.0294862
1479425441482746958,0.0285901
1479425441532802506,0.0301457
1479425441582725165,-0.0186848
1479425441632720892,0.00588133
1479425441682732948,-0.0069515
1479425441732800574,-0.0353319
1479425441782737331,-0.0358853
1479425441832816004,-0.011345
1479425441882830087,-0.0476631
1479425441932849879,-0.0354031
1479425441982783223,-0.038475
1479425442032874172,-0.0897952
1479425442082758552,-0.0323349
1479425442132852121,-0.0803457
1479425442182761838,-0.114267
1479425442232828524,-0.0571292
1479425442282862682,-0.0649809
1479425442332893792,0.0258195
1479425442382858459,-0.0526622
1479425442432797491,-0.131529
1479425442482899263,-0.0769171
1479425442532771570,0.0180981
1479425442582809345,-0.0347958
1479425442632821093,-0.0244137
1479425442682747552,0.0204365
1479425442732806572,-0.0333249
1479425442782862182,-0.0231831
1479425442832833025,0.0129322
1479425442882822631,-0.0202174
1479425442932809867,0.0267794
1479425442982805056,0.0292981
1479425443032823520,0.0299036
1479425443082812203,0.0282244
1479425443132827444,0.031048
1479425443182854411,0.0287677
1479425443232861030,-0.0480754
1479425443282879357,-0.0337755
1479425443332896491,-0.0584522
1479425443382879593,-0.0610384
1479425443432903742,-0.0299966
1479425443483016593,-0.0754815
1479425443533017775,0.0220501
1479425443582977575,-0.0123382
1479425443632945821,-0.0571025
1479425443682982187,0.00506711
1479425443732869219,-0.0405932
1479425443782898808,-0.036967
1479425443833012205,0.00116292
1479425443882914607,-0.0706533
1479425443933132143,-0.0755424
1479425443983182782,-0.0768581
1479425444033115695,-0.00862234
1479425444083198332,-0.0499029
1479425444133127546,-0.0438994
1479425444183146275,-0.046369
1479425444233201168,-0.0623353
1479425444283138737,-0.0682517
1479425444333229360,-0.0671708
1479425444383185181,-0.0533272
1479425444434593057,-0.0735524
1479425444483190972,-0.0456171
1479425444533172421,-0.0524079
1479425444583259948,-0.0482553
1479425444633286162,0.00579323
1479425444683294213,0.0112077
1479425444733253036,-0.0156578
1479425444783291032,-0.0348272
1479425444833288592,-0.0589232
1479425444883283220,-0.0619824
1479425444933328937,-0.0611408
1479425444983260437,-0.0652725
1479425445033271766,-0.0600024
1479425445083281310,-0.0649887
1479425445133336475,-0.0524205
1479425445183328558,-0.0713391
1479425445233404698,-0.0663401
1479425445283448582,-0.0798729
1479425445333367499,-0.0802874
1479425445383326348,-0.0659005
1479425445433499090,-0.0611681
1479425445483382125,-0.0647036
1479425445533489877,-0.0530833
1479425445583437918,-0.0465929
